"name","essround","edition","proddate","idno","cntry","dweight","pweight","happy","gndr","agea","hinctnta","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",51299,"DE",0.9958686,2.9929698,8,1,58,2,0.00012835317,215,2285
"ESS11e01",11,"1.0","20.06.2024",51311,"DE",1.0175319,2.9929698,8,1,31,77,0.00012562053,163,2677
"ESS11e01",11,"1.0","20.06.2024",51356,"DE",0.9958686,2.9929698,10,1,16,10,0.00012835317,148,2329
"ESS11e01",11,"1.0","20.06.2024",51371,"DE",0.9958686,2.9929698,8,1,50,10,0.00012835317,167,2362
"ESS11e01",11,"1.0","20.06.2024",51386,"DE",0.9958686,2.9929698,6,1,84,4,0.00012835317,123,2235
"ESS11e01",11,"1.0","20.06.2024",51389,"DE",0.9958686,2.9929698,5,1,75,77,0.00012835317,191,2252
"ESS11e01",11,"1.0","20.06.2024",51399,"DE",0.9958686,2.9929698,10,2,29,6,0.00012835317,182,2393
"ESS11e01",11,"1.0","20.06.2024",51420,"DE",0.99586856,2.9929698,10,1,62,9,0.00012835317,206,2269
"ESS11e01",11,"1.0","20.06.2024",51421,"DE",1.0310322,2.9929698,7,2,56,8,0.00012397567,126,2656
"ESS11e01",11,"1.0","20.06.2024",51426,"DE",0.9958686,2.9929698,5,1,35,1,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",51445,"DE",0.9958686,2.9929698,2,2,29,5,0.00012835317,148,2330
"ESS11e01",11,"1.0","20.06.2024",51464,"DE",0.9958686,2.9929698,9,2,77,77,0.00012835317,159,2349
"ESS11e01",11,"1.0","20.06.2024",51489,"DE",0.9958686,2.9929698,10,2,37,7,0.00012835317,123,2236
"ESS11e01",11,"1.0","20.06.2024",51492,"DE",0.99586856,2.9929698,7,1,59,10,0.00012835317,150,2334
"ESS11e01",11,"1.0","20.06.2024",51498,"DE",0.9958686,2.9929698,5,1,71,2,0.00012835317,147,2328
"ESS11e01",11,"1.0","20.06.2024",51500,"DE",0.9958687,2.9929698,8,2,71,2,0.00012835316,132,2302
"ESS11e01",11,"1.0","20.06.2024",51540,"DE",0.9958686,2.9929698,7,2,73,4,0.00012835317,207,2270
"ESS11e01",11,"1.0","20.06.2024",51542,"DE",0.9958686,2.9929698,9,2,78,3,0.00012835317,204,2267
"ESS11e01",11,"1.0","20.06.2024",51575,"DE",0.9958686,2.9929698,9,1,68,8,0.00012835317,167,2363
"ESS11e01",11,"1.0","20.06.2024",51580,"DE",0.9958686,2.9929698,5,1,56,5,0.00012835317,208,2272
"ESS11e01",11,"1.0","20.06.2024",51619,"DE",0.9958686,2.9929698,7,1,51,7,0.00012835317,193,2253
"ESS11e01",11,"1.0","20.06.2024",51659,"DE",0.9958686,2.9929698,9,2,60,4,0.00012835317,172,2379
"ESS11e01",11,"1.0","20.06.2024",51665,"DE",0.9958686,2.9929698,8,2,39,9,0.00012835317,162,2355
"ESS11e01",11,"1.0","20.06.2024",51667,"DE",0.9958686,2.9929698,9,2,59,9,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",51669,"DE",0.9958686,2.9929698,10,2,46,9,0.00012835317,211,2278
"ESS11e01",11,"1.0","20.06.2024",51699,"DE",0.9958686,2.9929698,7,2,44,9,0.00012835317,125,2291
"ESS11e01",11,"1.0","20.06.2024",51700,"DE",0.9958686,2.9929698,8,2,65,7,0.00012835317,180,2392
"ESS11e01",11,"1.0","20.06.2024",51711,"DE",0.9958686,2.9929698,8,1,43,10,0.00012835317,132,2303
"ESS11e01",11,"1.0","20.06.2024",51722,"DE",1.0186515,2.9929698,10,2,63,9,0.00012548246,183,2653
"ESS11e01",11,"1.0","20.06.2024",51737,"DE",0.9958687,2.9929698,7,2,52,3,0.00012835316,157,2344
"ESS11e01",11,"1.0","20.06.2024",51751,"DE",0.99586856,2.9929698,10,2,60,6,0.00012835317,150,2334
"ESS11e01",11,"1.0","20.06.2024",51769,"DE",0.9958686,2.9929698,6,2,33,5,0.00012835317,155,2343
"ESS11e01",11,"1.0","20.06.2024",51770,"DE",0.9958686,2.9929698,10,2,75,8,0.00012835317,165,2358
"ESS11e01",11,"1.0","20.06.2024",51800,"DE",1.0174682,2.9929698,8,2,63,4,0.00012562839,197,2404
"ESS11e01",11,"1.0","20.06.2024",51820,"DE",0.99586856,2.9929698,8,1,39,10,0.00012835317,127,2293
"ESS11e01",11,"1.0","20.06.2024",51862,"DE",0.9958686,2.9929698,6,1,64,3,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",51867,"DE",0.9958686,2.9929698,7,2,68,4,0.00012835317,148,2330
"ESS11e01",11,"1.0","20.06.2024",51873,"DE",0.9958686,2.9929698,7,1,67,5,0.00012835317,200,2259
"ESS11e01",11,"1.0","20.06.2024",51902,"DE",0.9958686,2.9929698,7,1,60,6,0.00012835317,152,2337
"ESS11e01",11,"1.0","20.06.2024",51921,"DE",0.9958687,2.9929698,7,1,40,9,0.00012835316,141,2318
"ESS11e01",11,"1.0","20.06.2024",51925,"DE",1.0192384,2.9929698,9,2,39,3,0.00012541021,153,2723
"ESS11e01",11,"1.0","20.06.2024",51930,"DE",0.9958686,2.9929698,9,2,35,6,0.00012835317,154,2340
"ESS11e01",11,"1.0","20.06.2024",51933,"DE",0.9958686,2.9929698,6,1,20,88,0.00012835317,139,2314
"ESS11e01",11,"1.0","20.06.2024",51934,"DE",1.0267323,2.9929698,9,2,32,5,0.00012449485,214,2584
"ESS11e01",11,"1.0","20.06.2024",51954,"DE",0.9958686,2.9929698,10,2,55,4,0.00012835317,129,2296
"ESS11e01",11,"1.0","20.06.2024",51957,"DE",1.0276766,2.9929698,7,2,66,10,0.00012438047,174,2536
"ESS11e01",11,"1.0","20.06.2024",51981,"DE",1.0186515,2.9929698,9,2,59,5,0.00012548246,183,2456
"ESS11e01",11,"1.0","20.06.2024",51994,"DE",0.9958686,2.9929698,7,2,75,4,0.00012835317,178,2387
"ESS11e01",11,"1.0","20.06.2024",52021,"DE",0.9958686,2.9929698,6,2,61,9,0.00012835317,131,2301
"ESS11e01",11,"1.0","20.06.2024",52024,"DE",0.9958686,2.9929698,7,2,42,2,0.00012835317,169,2230
"ESS11e01",11,"1.0","20.06.2024",52028,"DE",0.9958686,2.9929698,8,1,33,3,0.00012835317,192,2231
"ESS11e01",11,"1.0","20.06.2024",52036,"DE",0.99586856,2.9929698,10,1,65,2,0.00012835317,210,2276
"ESS11e01",11,"1.0","20.06.2024",52042,"DE",0.9958686,2.9929698,8,2,56,9,0.00012835317,152,2338
"ESS11e01",11,"1.0","20.06.2024",52043,"DE",0.9958686,2.9929698,8,1,22,6,0.00012835317,161,2353
"ESS11e01",11,"1.0","20.06.2024",52047,"DE",1.0186515,2.9929698,9,2,81,4,0.00012548246,183,2498
"ESS11e01",11,"1.0","20.06.2024",52078,"DE",0.9958686,2.9929698,8,2,27,4,0.00012835317,200,2260
"ESS11e01",11,"1.0","20.06.2024",52083,"DE",0.9958686,2.9929698,10,2,45,1,0.00012835317,212,2281
"ESS11e01",11,"1.0","20.06.2024",52092,"DE",0.99586856,2.9929698,8,2,18,77,0.00012835317,171,2377
"ESS11e01",11,"1.0","20.06.2024",52095,"DE",0.9958686,2.9929698,9,2,26,8,0.00012835317,165,2358
"ESS11e01",11,"1.0","20.06.2024",52098,"DE",0.9958686,2.9929698,7,2,66,10,0.00012835317,159,2349
"ESS11e01",11,"1.0","20.06.2024",52109,"DE",1.0219342,2.9929698,6,2,58,6,0.00012507937,202,2596
"ESS11e01",11,"1.0","20.06.2024",52112,"DE",0.9958686,2.9929698,7,2,41,9,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",52126,"DE",0.9958686,2.9929698,7,1,74,4,0.00012835317,212,2280
"ESS11e01",11,"1.0","20.06.2024",52132,"DE",0.9958686,2.9929698,7,2,87,6,0.00012835317,191,2252
"ESS11e01",11,"1.0","20.06.2024",52139,"DE",0.9958686,2.9929698,7,1,30,7,0.00012835317,192,2231
"ESS11e01",11,"1.0","20.06.2024",52144,"DE",1.0214955,2.9929698,8,1,38,9,0.0001251331,196,2603
"ESS11e01",11,"1.0","20.06.2024",52147,"DE",1.0216119,2.9929698,6,2,68,7,0.00012511884,134,2528
"ESS11e01",11,"1.0","20.06.2024",52148,"DE",0.9958686,2.9929698,5,2,53,77,0.00012835317,161,2353
"ESS11e01",11,"1.0","20.06.2024",52190,"DE",0.99586856,2.9929698,8,2,69,6,0.00012835317,162,2354
"ESS11e01",11,"1.0","20.06.2024",52192,"DE",0.99586856,2.9929698,8,1,55,4,0.00012835317,130,2299
"ESS11e01",11,"1.0","20.06.2024",52198,"DE",0.99586856,2.9929698,8,2,46,10,0.00012835317,210,2276
"ESS11e01",11,"1.0","20.06.2024",52200,"DE",0.9958686,2.9929698,10,2,46,3,0.00012835317,149,2331
"ESS11e01",11,"1.0","20.06.2024",52207,"DE",0.99586856,2.9929698,8,2,29,7,0.00012835317,210,2276
"ESS11e01",11,"1.0","20.06.2024",52215,"DE",1.0216119,2.9929698,7,2,64,5,0.00012511884,134,2598
"ESS11e01",11,"1.0","20.06.2024",52236,"DE",0.9958686,2.9929698,6,1,32,6,0.00012835317,166,2360
"ESS11e01",11,"1.0","20.06.2024",52247,"DE",0.9958687,2.9929698,8,1,56,9,0.00012835316,128,2294
"ESS11e01",11,"1.0","20.06.2024",52292,"DE",0.9958686,2.9929698,10,1,66,6,0.00012835317,178,2387
"ESS11e01",11,"1.0","20.06.2024",52296,"DE",0.9958686,2.9929698,7,1,65,6,0.00012835317,159,2348
"ESS11e01",11,"1.0","20.06.2024",52322,"DE",0.99586856,2.9929698,9,2,40,8,0.00012835317,131,2300
"ESS11e01",11,"1.0","20.06.2024",52352,"DE",0.9958686,2.9929698,10,2,40,7,0.00012835317,186,2241
"ESS11e01",11,"1.0","20.06.2024",52354,"DE",0.9958686,2.9929698,9,1,33,77,0.00012835317,207,2270
"ESS11e01",11,"1.0","20.06.2024",52357,"DE",0.9958686,2.9929698,10,1,85,3,0.00012835317,190,2249
"ESS11e01",11,"1.0","20.06.2024",52361,"DE",0.9958686,2.9929698,9,1,76,8,0.00012835317,139,2314
"ESS11e01",11,"1.0","20.06.2024",52379,"DE",0.99586856,2.9929698,5,2,44,77,0.00012835317,135,2307
"ESS11e01",11,"1.0","20.06.2024",52398,"DE",0.9958686,2.9929698,8,1,55,77,0.00012835317,151,2335
"ESS11e01",11,"1.0","20.06.2024",52401,"DE",0.99586856,2.9929698,7,2,50,5,0.00012835317,170,2375
"ESS11e01",11,"1.0","20.06.2024",52405,"DE",0.99586856,2.9929698,9,1,34,8,0.00012835317,162,2354
"ESS11e01",11,"1.0","20.06.2024",52407,"DE",0.9958686,2.9929698,7,2,68,6,0.00012835317,136,2308
"ESS11e01",11,"1.0","20.06.2024",52426,"DE",1.0175319,2.9929698,7,2,19,9,0.00012562053,163,2645
"ESS11e01",11,"1.0","20.06.2024",52435,"DE",0.9958686,2.9929698,8,1,27,7,0.00012835317,138,2312
"ESS11e01",11,"1.0","20.06.2024",52446,"DE",0.9958686,2.9929698,8,2,63,77,0.00012835317,204,2267
"ESS11e01",11,"1.0","20.06.2024",52469,"DE",0.9958686,2.9929698,7,2,29,8,0.00012835317,149,2331
"ESS11e01",11,"1.0","20.06.2024",52493,"DE",0.9958686,2.9929698,7,1,74,4,0.00012835317,181,2367
"ESS11e01",11,"1.0","20.06.2024",52495,"DE",0.99586856,2.9929698,9,1,68,77,0.00012835317,146,2325
"ESS11e01",11,"1.0","20.06.2024",52498,"DE",0.9958686,2.9929698,9,1,31,10,0.00012835317,148,2330
"ESS11e01",11,"1.0","20.06.2024",52520,"DE",1.0259684,2.9929698,8,1,60,10,0.00012458755,176,2661
"ESS11e01",11,"1.0","20.06.2024",52543,"DE",0.99586856,2.9929698,7,1,24,4,0.00012835317,210,2277
"ESS11e01",11,"1.0","20.06.2024",52548,"DE",0.9958686,2.9929698,8,2,65,77,0.00012835317,137,2311
"ESS11e01",11,"1.0","20.06.2024",52560,"DE",0.9958686,2.9929698,6,1,30,6,0.00012835317,182,2393
"ESS11e01",11,"1.0","20.06.2024",52568,"DE",0.9958687,2.9929698,10,1,73,4,0.00012835316,132,2302
"ESS11e01",11,"1.0","20.06.2024",52572,"DE",1.0216119,2.9929698,7,2,35,9,0.00012511884,134,2572
"ESS11e01",11,"1.0","20.06.2024",52596,"DE",0.9958686,2.9929698,7,2,59,8,0.00012835317,140,2316
"ESS11e01",11,"1.0","20.06.2024",52598,"DE",0.9958686,2.9929698,8,2,73,5,0.00012835317,186,2241
"ESS11e01",11,"1.0","20.06.2024",52611,"DE",0.99586856,2.9929698,8,2,74,2,0.00012835317,170,2375
"ESS11e01",11,"1.0","20.06.2024",52612,"DE",0.9958686,2.9929698,8,2,27,7,0.00012835317,155,2343
"ESS11e01",11,"1.0","20.06.2024",52631,"DE",0.99586856,2.9929698,7,2,78,5,0.00012835317,188,2245
"ESS11e01",11,"1.0","20.06.2024",52642,"DE",0.9958686,2.9929698,8,1,52,7,0.00012835317,212,2280
"ESS11e01",11,"1.0","20.06.2024",52694,"DE",0.9958686,2.9929698,9,1,24,4,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",52698,"DE",0.9958686,2.9929698,8,1,25,7,0.00012835317,191,2251
"ESS11e01",11,"1.0","20.06.2024",52702,"DE",0.9958686,2.9929698,8,1,71,8,0.00012835317,203,2265
"ESS11e01",11,"1.0","20.06.2024",52711,"DE",0.9958686,2.9929698,6,1,61,7,0.00012835317,161,2352
"ESS11e01",11,"1.0","20.06.2024",52722,"DE",0.9958686,2.9929698,8,1,16,88,0.00012835317,172,2379
"ESS11e01",11,"1.0","20.06.2024",52727,"DE",0.9958686,2.9929698,8,2,22,6,0.00012835317,186,2241
"ESS11e01",11,"1.0","20.06.2024",52749,"DE",0.9958686,2.9929698,10,2,73,7,0.00012835317,123,2236
"ESS11e01",11,"1.0","20.06.2024",52777,"DE",0.99586856,2.9929698,8,1,32,8,0.00012835317,206,2269
"ESS11e01",11,"1.0","20.06.2024",52789,"DE",1.0159696,2.9929698,9,1,64,9,0.00012581369,138,2712
"ESS11e01",11,"1.0","20.06.2024",52790,"DE",0.9958686,2.9929698,8,1,83,10,0.00012835317,203,2265
"ESS11e01",11,"1.0","20.06.2024",52795,"DE",0.9958686,2.9929698,8,1,39,10,0.00012835317,193,2253
"ESS11e01",11,"1.0","20.06.2024",52797,"DE",0.99586856,2.9929698,4,1,86,4,0.00012835317,209,2274
"ESS11e01",11,"1.0","20.06.2024",52806,"DE",1.0192384,2.9929698,7,2,26,6,0.00012541021,153,2525
"ESS11e01",11,"1.0","20.06.2024",52812,"DE",0.9958686,2.9929698,5,2,63,6,0.00012835317,186,2241
"ESS11e01",11,"1.0","20.06.2024",52819,"DE",0.9958686,2.9929698,8,1,19,88,0.00012835317,188,2246
"ESS11e01",11,"1.0","20.06.2024",52826,"DE",0.9958686,2.9929698,7,1,21,77,0.00012835317,158,2346
"ESS11e01",11,"1.0","20.06.2024",52830,"DE",0.9958686,2.9929698,8,1,69,5,0.00012835317,182,2393
"ESS11e01",11,"1.0","20.06.2024",52864,"DE",1.0174682,2.9929698,7,2,35,6,0.00012562839,197,2683
"ESS11e01",11,"1.0","20.06.2024",52918,"DE",0.9958686,2.9929698,10,1,36,8,0.00012835317,158,2347
"ESS11e01",11,"1.0","20.06.2024",52926,"DE",0.9958686,2.9929698,6,1,40,6,0.00012835317,185,2240
"ESS11e01",11,"1.0","20.06.2024",52930,"DE",0.9958686,2.9929698,8,1,61,8,0.00012835317,159,2348
"ESS11e01",11,"1.0","20.06.2024",52933,"DE",1.0259684,2.9929698,6,1,71,6,0.00012458755,176,2469
"ESS11e01",11,"1.0","20.06.2024",52935,"DE",0.9958686,2.9929698,5,2,30,8,0.00012835317,175,2382
"ESS11e01",11,"1.0","20.06.2024",52939,"DE",1.765337,2.9929698,9,1,50,9,0.00007240708,198,2256
"ESS11e01",11,"1.0","20.06.2024",52945,"DE",0.99586856,2.9929698,5,1,64,8,0.00012835317,188,2245
"ESS11e01",11,"1.0","20.06.2024",52952,"DE",0.9958686,2.9929698,8,2,57,10,0.00012835317,204,2266
"ESS11e01",11,"1.0","20.06.2024",52958,"DE",0.99586856,2.9929698,9,2,38,1,0.00012835317,177,2385
"ESS11e01",11,"1.0","20.06.2024",52967,"DE",0.9958686,2.9929698,10,1,74,6,0.00012835317,188,2246
"ESS11e01",11,"1.0","20.06.2024",52974,"DE",0.99586856,2.9929698,8,1,68,7,0.00012835317,142,2319
"ESS11e01",11,"1.0","20.06.2024",53012,"DE",0.9958686,2.9929698,9,2,54,2,0.00012835317,166,2361
"ESS11e01",11,"1.0","20.06.2024",53013,"DE",0.9958687,2.9929698,8,1,16,10,0.00012835316,156,2370
"ESS11e01",11,"1.0","20.06.2024",53022,"DE",0.9958686,2.9929698,8,2,73,3,0.00012835317,165,2359
"ESS11e01",11,"1.0","20.06.2024",53054,"DE",0.99586856,2.9929698,9,2,40,2,0.00012835317,127,2292
"ESS11e01",11,"1.0","20.06.2024",53057,"DE",0.9958686,2.9929698,8,2,31,8,0.00012835317,165,2359
"ESS11e01",11,"1.0","20.06.2024",53061,"DE",0.9958686,2.9929698,10,2,71,1,0.00012835317,149,2331
"ESS11e01",11,"1.0","20.06.2024",53088,"DE",1.0259684,2.9929698,8,1,27,7,0.00012458755,176,2548
"ESS11e01",11,"1.0","20.06.2024",53089,"DE",0.9958686,2.9929698,8,1,28,4,0.00012835317,191,2251
"ESS11e01",11,"1.0","20.06.2024",53107,"DE",1.0219342,2.9929698,9,2,48,6,0.00012507937,202,2694
"ESS11e01",11,"1.0","20.06.2024",53119,"DE",0.9958686,2.9929698,9,2,37,6,0.00012835317,159,2349
"ESS11e01",11,"1.0","20.06.2024",53126,"DE",0.9958687,2.9929698,4,2,47,2,0.00012835316,143,2321
"ESS11e01",11,"1.0","20.06.2024",53130,"DE",0.9958686,2.9929698,8,1,57,6,0.00012835317,148,2329
"ESS11e01",11,"1.0","20.06.2024",53152,"DE",0.9958686,2.9929698,8,2,74,7,0.00012835317,200,2260
"ESS11e01",11,"1.0","20.06.2024",53164,"DE",0.9958686,2.9929698,7,2,28,8,0.00012835317,159,2349
"ESS11e01",11,"1.0","20.06.2024",53185,"DE",0.9958686,2.9929698,6,1,82,5,0.00012835317,172,2379
"ESS11e01",11,"1.0","20.06.2024",53223,"DE",0.99586856,2.9929698,7,2,85,1,0.00012835317,177,2385
"ESS11e01",11,"1.0","20.06.2024",53240,"DE",0.9958686,2.9929698,7,2,56,7,0.00012835317,213,2282
"ESS11e01",11,"1.0","20.06.2024",53250,"DE",0.9958686,2.9929698,3,1,74,6,0.00012835317,152,2338
"ESS11e01",11,"1.0","20.06.2024",53264,"DE",0.99586856,2.9929698,5,1,54,4,0.00012835317,171,2377
"ESS11e01",11,"1.0","20.06.2024",53268,"DE",0.9958686,2.9929698,10,2,80,10,0.00012835317,169,2365
"ESS11e01",11,"1.0","20.06.2024",53327,"DE",0.9958686,2.9929698,8,2,67,4,0.00012835317,205,2233
"ESS11e01",11,"1.0","20.06.2024",53330,"DE",0.9958686,2.9929698,9,2,35,7,0.00012835317,124,2288
"ESS11e01",11,"1.0","20.06.2024",53332,"DE",0.9958686,2.9929698,9,1,56,4,0.00012835317,193,2253
"ESS11e01",11,"1.0","20.06.2024",53336,"DE",0.9958686,2.9929698,4,2,21,2,0.00012835317,212,2281
"ESS11e01",11,"1.0","20.06.2024",53358,"DE",0.9958686,2.9929698,7,1,25,5,0.00012835317,169,2230
"ESS11e01",11,"1.0","20.06.2024",53369,"DE",1.0186515,2.9929698,9,2,55,10,0.00012548246,183,2585
"ESS11e01",11,"1.0","20.06.2024",53381,"DE",1.0219342,2.9929698,7,2,71,4,0.00012507937,202,2557
"ESS11e01",11,"1.0","20.06.2024",53387,"DE",0.9958686,2.9929698,8,1,32,9,0.00012835317,138,2312
"ESS11e01",11,"1.0","20.06.2024",53403,"DE",0.9958686,2.9929698,9,1,68,6,0.00012835317,212,2281
"ESS11e01",11,"1.0","20.06.2024",53405,"DE",0.9958686,2.9929698,10,1,56,10,0.00012835317,204,2266
"ESS11e01",11,"1.0","20.06.2024",53407,"DE",0.9958686,2.9929698,6,2,34,3,0.00012835317,158,2346
"ESS11e01",11,"1.0","20.06.2024",53412,"DE",0.9958686,2.9929698,7,2,64,2,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",53413,"DE",0.9958686,2.9929698,9,2,62,4,0.00012835317,151,2335
"ESS11e01",11,"1.0","20.06.2024",53424,"DE",0.9958686,2.9929698,7,2,42,8,0.00012835317,131,2301
"ESS11e01",11,"1.0","20.06.2024",53429,"DE",0.99586856,2.9929698,6,2,62,5,0.00012835317,170,2375
"ESS11e01",11,"1.0","20.06.2024",53431,"DE",0.9958686,2.9929698,8,2,35,5,0.00012835317,172,2378
"ESS11e01",11,"1.0","20.06.2024",53435,"DE",0.9958686,2.9929698,9,1,58,9,0.00012835317,181,2367
"ESS11e01",11,"1.0","20.06.2024",53436,"DE",0.9958686,2.9929698,9,1,52,10,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",53439,"DE",0.9958686,2.9929698,9,2,67,6,0.00012835317,208,2272
"ESS11e01",11,"1.0","20.06.2024",53457,"DE",0.9958686,2.9929698,3,1,25,3,0.00012835317,149,2331
"ESS11e01",11,"1.0","20.06.2024",53473,"DE",0.9958686,2.9929698,7,1,79,6,0.00012835317,202,2263
"ESS11e01",11,"1.0","20.06.2024",53477,"DE",0.9958686,2.9929698,10,1,74,4,0.00012835317,199,2258
"ESS11e01",11,"1.0","20.06.2024",53510,"DE",0.9958686,2.9929698,8,1,46,10,0.00012835317,124,2289
"ESS11e01",11,"1.0","20.06.2024",53544,"DE",0.9958686,2.9929698,3,1,84,6,0.00012835317,164,2356
"ESS11e01",11,"1.0","20.06.2024",53554,"DE",1.0192384,2.9929698,8,2,81,8,0.00012541021,153,2619
"ESS11e01",11,"1.0","20.06.2024",53584,"DE",0.9958686,2.9929698,5,1,40,7,0.00012835317,146,2326
"ESS11e01",11,"1.0","20.06.2024",53617,"DE",0.9958686,2.9929698,9,1,68,10,0.00012835317,176,2384
"ESS11e01",11,"1.0","20.06.2024",53624,"DE",0.9958686,2.9929698,9,2,68,4,0.00012835317,140,2316
"ESS11e01",11,"1.0","20.06.2024",53657,"DE",0.9958686,2.9929698,5,1,54,9,0.00012835317,207,2270
"ESS11e01",11,"1.0","20.06.2024",53662,"DE",0.9958686,2.9929698,9,1,63,5,0.00012835317,193,2253
"ESS11e01",11,"1.0","20.06.2024",53665,"DE",0.9958686,2.9929698,8,1,29,1,0.00012835317,124,2288
"ESS11e01",11,"1.0","20.06.2024",53679,"DE",0.99586856,2.9929698,7,2,55,7,0.00012835317,155,2342
"ESS11e01",11,"1.0","20.06.2024",53707,"DE",0.9958686,2.9929698,8,1,21,3,0.00012835317,155,2343
"ESS11e01",11,"1.0","20.06.2024",53708,"DE",1.0219342,2.9929698,8,1,58,88,0.00012507937,202,2505
"ESS11e01",11,"1.0","20.06.2024",53737,"DE",0.99586856,2.9929698,9,2,53,4,0.00012835317,150,2333
"ESS11e01",11,"1.0","20.06.2024",53738,"DE",0.9958686,2.9929698,7,1,36,10,0.00012835317,133,2304
"ESS11e01",11,"1.0","20.06.2024",53765,"DE",0.99586856,2.9929698,9,2,74,5,0.00012835317,130,2299
"ESS11e01",11,"1.0","20.06.2024",53772,"DE",0.9958686,2.9929698,8,2,62,2,0.00012835317,192,2232
"ESS11e01",11,"1.0","20.06.2024",53779,"DE",0.9958686,2.9929698,6,1,45,4,0.00012835317,167,2362
"ESS11e01",11,"1.0","20.06.2024",53785,"DE",0.9958686,2.9929698,9,1,55,7,0.00012835317,186,2241
"ESS11e01",11,"1.0","20.06.2024",53789,"DE",0.9958686,2.9929698,9,2,86,4,0.00012835317,172,2379
"ESS11e01",11,"1.0","20.06.2024",53828,"DE",0.99586856,2.9929698,6,1,26,5,0.00012835317,207,2271
"ESS11e01",11,"1.0","20.06.2024",53833,"DE",0.9958686,2.9929698,8,1,66,7,0.00012835317,124,2289
"ESS11e01",11,"1.0","20.06.2024",53836,"DE",1.0219342,2.9929698,9,2,41,10,0.00012507937,202,2672
"ESS11e01",11,"1.0","20.06.2024",53839,"DE",0.9958686,2.9929698,10,2,48,10,0.00012835317,134,2237
"ESS11e01",11,"1.0","20.06.2024",53851,"DE",1.0267323,2.9929698,6,2,42,9,0.00012449485,214,2553
"ESS11e01",11,"1.0","20.06.2024",53862,"DE",0.9958686,2.9929698,0,2,87,3,0.00012835317,178,2387
"ESS11e01",11,"1.0","20.06.2024",53866,"DE",0.99586856,2.9929698,8,1,60,6,0.00012835317,210,2276
"ESS11e01",11,"1.0","20.06.2024",53882,"DE",0.9958686,2.9929698,7,1,70,3,0.00012835317,152,2338
"ESS11e01",11,"1.0","20.06.2024",53888,"DE",1.0216119,2.9929698,8,2,84,3,0.00012511884,134,2575
"ESS11e01",11,"1.0","20.06.2024",53890,"DE",0.99586856,2.9929698,9,1,49,8,0.00012835317,146,2325
"ESS11e01",11,"1.0","20.06.2024",53895,"DE",1.0186515,2.9929698,8,1,70,7,0.00012548246,183,2590
"ESS11e01",11,"1.0","20.06.2024",53917,"DE",0.99586856,2.9929698,8,1,63,4,0.00012835317,173,2380
"ESS11e01",11,"1.0","20.06.2024",53925,"DE",0.9958686,2.9929698,10,2,68,88,0.00012835317,149,2331
"ESS11e01",11,"1.0","20.06.2024",53941,"DE",0.9958686,2.9929698,8,2,81,1,0.00012835317,172,2379
"ESS11e01",11,"1.0","20.06.2024",53963,"DE",0.99586856,2.9929698,7,2,41,10,0.00012835317,160,2351
"ESS11e01",11,"1.0","20.06.2024",53980,"DE",1.0192384,2.9929698,10,2,34,8,0.00012541021,153,2446
"ESS11e01",11,"1.0","20.06.2024",53981,"DE",0.9958686,2.9929698,8,1,69,5,0.00012835317,124,2289
"ESS11e01",11,"1.0","20.06.2024",53983,"DE",1.0174682,2.9929698,9,2,81,4,0.00012562839,197,2416
"ESS11e01",11,"1.0","20.06.2024",53990,"DE",0.99586856,2.9929698,8,2,29,5,0.00012835317,210,2277
"ESS11e01",11,"1.0","20.06.2024",53993,"DE",0.9958686,2.9929698,9,2,45,9,0.00012835317,146,2326
"ESS11e01",11,"1.0","20.06.2024",53994,"DE",0.9958686,2.9929698,7,2,64,3,0.00012835317,154,2340
"ESS11e01",11,"1.0","20.06.2024",53996,"DE",0.9958686,2.9929698,8,1,32,4,0.00012835317,164,2356
"ESS11e01",11,"1.0","20.06.2024",54002,"DE",0.9958686,2.9929698,8,2,52,7,0.00012835317,164,2356
"ESS11e01",11,"1.0","20.06.2024",54018,"DE",0.99586856,2.9929698,4,2,59,7,0.00012835317,210,2277
"ESS11e01",11,"1.0","20.06.2024",54020,"DE",0.9958686,2.9929698,7,2,55,2,0.00012835317,170,2374
"ESS11e01",11,"1.0","20.06.2024",54040,"DE",0.99586856,2.9929698,7,2,73,4,0.00012835317,141,2317
"ESS11e01",11,"1.0","20.06.2024",54041,"DE",0.99586856,2.9929698,8,2,23,6,0.00012835317,127,2293
"ESS11e01",11,"1.0","20.06.2024",54056,"DE",0.9958686,2.9929698,9,2,81,2,0.00012835317,167,2362
"ESS11e01",11,"1.0","20.06.2024",54058,"DE",0.99586856,2.9929698,8,1,80,8,0.00012835317,173,2380
"ESS11e01",11,"1.0","20.06.2024",54070,"DE",0.9958686,2.9929698,8,2,61,8,0.00012835317,153,2339
"ESS11e01",11,"1.0","20.06.2024",54076,"DE",0.9958686,2.9929698,8,1,57,7,0.00012835317,180,2391
